"Kod";"Nazwa";"Miesiące";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1400000;"MAZOWIECKIE";"styczeń";"kobiety";"2018";81581;"osoba";"";
1400000;"MAZOWIECKIE";"styczeń";"kobiety";"2019";73883;"osoba";"";
1400000;"MAZOWIECKIE";"styczeń";"kobiety";"2020";66357;"osoba";"";
1400000;"MAZOWIECKIE";"styczeń";"kobiety";"2021";76296;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"ogółem";"2017";194452;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"ogółem";"2018";159123;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"ogółem";"2019";142358;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"ogółem";"2020";129625;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"ogółem";"2021";152546;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"mężczyźni";"2017";98894;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"mężczyźni";"2018";78826;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"mężczyźni";"2019";69428;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"mężczyźni";"2020";63798;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"mężczyźni";"2021";75867;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"kobiety";"2017";95558;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"kobiety";"2018";80297;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"kobiety";"2019";72930;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"kobiety";"2020";65827;"osoba";"";
1400000;"MAZOWIECKIE";"luty";"kobiety";"2021";76679;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"ogółem";"2017";187714;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"ogółem";"2018";154673;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"ogółem";"2019";138787;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"ogółem";"2020";127761;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"ogółem";"2021";149939;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"mężczyźni";"2017";95260;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"mężczyźni";"2018";76793;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"mężczyźni";"2019";67633;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"mężczyźni";"2020";62994;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"mężczyźni";"2021";74665;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"kobiety";"2017";92454;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"kobiety";"2018";77880;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"kobiety";"2019";71154;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"kobiety";"2020";64767;"osoba";"";
1400000;"MAZOWIECKIE";"marzec";"kobiety";"2021";75274;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"ogółem";"2017";179661;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"ogółem";"2018";148871;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"ogółem";"2019";133766;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"ogółem";"2020";133393;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"ogółem";"2021";147718;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"mężczyźni";"2017";90291;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"mężczyźni";"2018";72863;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"mężczyźni";"2019";64869;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"mężczyźni";"2020";65525;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"mężczyźni";"2021";73402;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"kobiety";"2017";89370;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"kobiety";"2018";76008;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"kobiety";"2019";68897;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"kobiety";"2020";67868;"osoba";"";
1400000;"MAZOWIECKIE";"kwiecień";"kobiety";"2021";74316;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"ogółem";"2017";174072;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"ogółem";"2018";144248;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"ogółem";"2019";130112;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"ogółem";"2020";139601;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"ogółem";"2021";144620;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"mężczyźni";"2017";86321;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"mężczyźni";"2018";69870;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"mężczyźni";"2019";62636;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"mężczyźni";"2020";68646;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"mężczyźni";"2021";71600;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"kobiety";"2017";87751;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"kobiety";"2018";74378;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"kobiety";"2019";67476;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"kobiety";"2020";70955;"osoba";"";
1400000;"MAZOWIECKIE";"maj";"kobiety";"2021";73020;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"ogółem";"2017";168342;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"ogółem";"2018";140080;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"ogółem";"2019";126653;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"ogółem";"2020";143052;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"ogółem";"2021";141367;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"mężczyźni";"2017";82556;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"mężczyźni";"2018";66906;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"mężczyźni";"2019";60325;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"mężczyźni";"2020";70427;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"mężczyźni";"2021";69827;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"kobiety";"2017";85786;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"kobiety";"2018";73174;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"kobiety";"2019";66328;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"kobiety";"2020";72625;"osoba";"";
1400000;"MAZOWIECKIE";"czerwiec";"kobiety";"2021";71540;"osoba";"";
1400000;"MAZOWIECKIE";"lipiec";"ogółem";"2017";167075;"osoba";"";
1400000;"MAZOWIECKIE";"lipiec";"ogółem";"2018";139510;"osoba";"";
1400000;"MAZOWIECKIE";"lipiec";"ogółem";"2019";125601;"osoba";"";
